Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Cluster Spending Behavior,Cluster Product Preference,Cluster Loyalty and Engagement,Cluster Demographic,Cluster Payment and Shipping
1181,23,1,19,1,23,36,2,0,1,4.9,0,4,1,1,34,1,4,1,2,1,1,2
1182,61,1,18,1,96,31,0,20,2,3.5,0,2,1,1,43,0,5,1,1,1,1,1
1183,37,1,12,0,21,30,1,12,1,3.8,0,1,1,1,45,4,5,1,3,1,1,3
1184,23,1,13,1,39,17,1,24,1,4.5,0,0,1,1,4,2,6,1,1,1,1,1
1185,63,1,1,0,73,39,2,9,0,3.4,0,1,1,1,19,2,0,1,3,1,1,1
1186,47,1,11,1,64,18,1,11,1,3.9,0,4,1,1,29,2,4,1,3,1,1,2
1187,63,1,11,1,68,13,1,0,2,4.1,0,0,1,1,27,2,0,1,3,1,1,1
1188,56,1,8,0,89,14,0,12,0,3.0,0,1,1,1,37,2,2,1,3,1,1,1
1189,68,1,2,1,29,23,1,11,2,3.3,0,3,1,1,11,2,6,1,3,1,1,2
1190,64,1,16,1,97,3,3,20,2,4.9,0,2,1,1,28,3,0,1,2,1,1,3
1191,62,1,16,1,45,39,1,14,3,4.3,0,3,1,1,31,2,6,1,1,1,1,2
1192,34,1,24,1,70,13,0,4,3,4.1,0,2,1,1,50,5,5,1,1,1,1,3
1193,49,1,4,3,56,8,1,21,2,4.0,0,0,1,1,42,5,5,1,0,1,1,3
1194,40,1,10,3,55,1,0,16,0,5.0,0,0,1,1,18,2,3,1,0,1,1,1
1195,50,1,9,1,46,31,2,20,3,3.1,0,0,1,1,6,2,3,1,2,1,1,1
1196,25,1,15,0,95,42,1,23,3,4.0,0,0,1,1,33,5,4,1,1,1,1,3
1197,30,1,1,0,88,33,1,12,3,3.2,0,0,1,1,13,0,1,1,3,1,1,1
1198,54,1,20,2,92,44,0,22,0,3.9,0,4,1,1,26,4,0,1,1,1,1,0
1199,40,1,21,1,49,29,1,3,2,3.9,0,0,1,1,17,1,0,1,1,1,1,1
1200,49,1,14,2,89,19,1,9,0,4.5,0,2,1,1,3,3,6,1,0,1,1,3
1201,27,1,4,3,22,6,3,1,3,4.4,0,5,1,1,7,4,6,1,0,1,1,0
1202,27,1,17,2,61,12,3,1,2,3.1,0,0,1,1,46,5,3,1,2,1,1,3
1203,48,1,15,0,29,19,2,13,1,2.9,0,4,1,1,14,5,2,1,2,1,1,0
1204,40,1,20,2,82,22,1,14,3,3.7,0,2,1,1,23,0,0,1,1,1,1,1
1205,67,1,1,0,94,8,1,16,1,3.2,0,0,1,1,20,2,2,1,3,1,1,1
1206,52,1,7,0,99,4,1,13,1,3.5,0,4,1,1,38,0,3,1,3,1,1,2
1207,22,1,7,0,59,23,2,5,0,3.0,0,2,1,1,16,5,2,1,3,1,1,3
1208,62,1,3,2,90,46,1,23,2,4.1,0,3,1,1,48,2,2,1,0,1,1,2
1209,20,1,3,2,100,48,2,18,3,2.9,0,0,1,1,8,3,0,1,0,1,1,3
1210,41,1,13,1,62,37,1,2,3,3.8,0,3,1,1,16,0,4,1,1,1,1,2
1211,34,1,22,0,78,24,1,13,0,4.1,0,3,1,1,5,1,5,1,1,1,1,2
1212,23,1,9,1,94,35,1,8,1,4.6,0,5,1,1,14,5,2,1,3,1,1,0
1213,32,1,17,2,74,37,1,24,2,2.5,0,2,1,1,18,2,6,1,1,1,1,1
1214,68,1,7,0,52,16,3,1,1,3.7,0,1,1,1,14,3,2,1,2,1,1,3
1215,30,1,10,3,81,44,1,2,0,3.8,0,2,1,1,5,1,2,1,0,1,1,1
1216,66,1,2,1,20,36,0,16,3,2.6,0,0,1,1,15,2,2,1,3,1,1,1
1217,62,1,13,1,32,43,3,10,2,3.7,0,2,1,1,3,5,2,1,2,1,1,3
1218,50,1,3,2,63,26,3,5,0,2.6,0,2,1,1,12,1,2,1,2,1,1,1
1219,55,1,3,2,79,37,1,5,1,3.1,0,5,1,1,43,1,2,1,0,1,1,2
1220,19,1,23,1,23,44,1,6,3,2.5,0,3,1,1,35,2,1,1,1,1,1,2
1221,67,1,6,0,64,16,1,8,3,4.9,0,1,1,1,36,0,5,1,3,1,1,1
1222,18,1,21,1,69,14,1,18,3,4.5,0,4,1,1,3,1,5,1,1,1,1,2
1223,58,1,11,1,69,13,0,11,0,3.4,0,5,1,1,27,0,0,1,3,1,1,2
1224,69,1,13,1,24,15,0,18,3,3.9,0,2,1,1,21,0,6,1,1,1,1,1
1225,62,1,18,1,50,12,1,24,2,3.7,0,5,1,1,18,5,6,1,1,1,1,0
1226,28,1,6,0,97,32,2,21,0,2.6,0,2,1,1,16,3,6,1,3,1,1,3
1227,53,1,14,2,91,34,2,5,0,3.4,0,5,1,1,18,5,1,1,2,1,1,0
1228,27,1,2,1,37,12,0,24,1,4.9,0,5,1,1,19,0,1,1,3,1,1,2
1229,55,1,10,3,55,13,2,24,3,3.9,0,1,1,1,1,1,0,1,0,1,1,1
1230,34,1,12,0,52,15,3,12,3,3.6,0,1,1,1,39,0,0,1,2,1,1,1
1231,25,1,8,0,80,12,0,3,1,4.6,0,4,1,1,49,5,4,1,3,1,1,0
1232,66,1,21,1,79,37,1,6,1,4.0,0,0,1,1,43,2,3,1,1,1,1,1
1233,57,1,7,0,23,31,1,4,2,3.6,0,2,1,1,31,3,2,1,3,1,1,3
1234,46,1,13,1,73,43,0,0,3,3.5,0,3,1,1,40,5,2,1,1,1,1,0
1235,38,1,6,0,99,29,1,9,0,4.1,0,5,1,1,2,0,1,1,3,1,1,2
1236,23,1,23,1,22,11,1,18,1,3.0,0,5,1,1,46,4,2,1,1,1,1,0
1237,42,1,8,0,68,30,1,23,2,4.4,0,5,1,1,35,3,2,1,3,1,1,0
1238,25,1,5,1,92,21,2,4,1,4.4,0,0,1,1,42,2,5,1,3,1,1,1
1239,55,1,13,1,77,49,1,22,3,3.7,0,1,1,1,3,5,3,1,1,1,1,3
1240,62,1,4,3,37,29,3,11,1,4.8,0,4,1,1,32,3,2,1,0,1,1,0
1241,41,1,15,0,79,29,0,23,3,2.9,0,5,1,1,48,3,0,1,1,1,1,0
1242,58,1,9,1,51,10,3,16,3,3.1,0,1,1,1,34,2,6,1,2,1,1,1
1243,56,1,21,1,27,27,1,10,2,4.0,0,3,1,1,15,0,5,1,1,1,1,2
1244,25,1,2,1,23,28,2,16,1,3.0,0,5,1,1,22,3,0,1,3,1,1,0
1245,70,1,21,1,76,13,2,19,2,3.9,0,0,1,1,2,1,4,1,2,1,1,1
1246,42,1,5,1,31,31,1,22,0,3.4,0,4,1,1,30,0,6,1,3,1,1,2
1247,27,1,9,1,60,17,1,4,3,2.7,0,4,1,1,27,1,4,1,3,1,1,2
1248,65,1,24,1,99,45,1,4,1,3.5,0,1,1,1,18,5,1,1,1,1,1,3
1249,62,1,8,0,37,48,3,18,3,3.0,0,2,1,1,8,2,0,1,2,1,1,1
1250,62,1,3,2,50,36,1,15,3,4.5,0,1,1,1,48,5,3,1,0,1,1,3
1251,52,1,11,1,26,28,3,17,3,4.1,0,2,1,1,24,1,4,1,2,1,1,1
1252,56,1,18,1,86,13,3,14,1,5.0,0,3,1,1,43,2,4,1,2,1,1,2
1253,28,1,14,2,41,20,0,11,0,4.0,0,4,1,1,8,1,5,1,1,1,1,2
1254,39,1,14,2,23,25,3,18,3,4.9,0,1,1,1,49,4,0,1,2,1,1,3
1255,54,1,20,2,56,4,3,1,1,3.3,0,0,1,1,2,2,1,1,2,1,1,1
1256,30,1,8,0,68,13,1,15,0,4.1,0,4,1,1,38,1,3,1,3,1,1,2
1257,45,1,4,3,48,47,2,13,3,3.6,0,1,1,1,4,1,3,1,0,1,1,1
1258,68,1,5,1,67,22,0,6,1,3.0,0,2,1,1,31,1,2,1,3,1,1,1
1259,47,1,3,2,87,34,3,6,1,4.1,0,0,1,1,34,3,2,1,2,1,1,3
1260,68,1,19,1,64,22,1,21,0,3.9,0,4,1,1,45,2,4,1,1,1,1,2
1261,63,1,16,1,93,45,3,8,1,4.1,0,5,1,1,30,3,5,1,2,1,1,0
1262,20,1,16,1,29,6,0,12,2,2.8,0,3,1,1,2,2,3,1,1,1,1,2
1263,29,1,3,2,62,41,0,3,3,4.8,0,5,1,1,44,5,4,1,0,1,1,0
1264,41,1,9,1,70,7,0,3,3,4.6,0,0,1,1,1,2,1,1,3,1,1,1
1265,52,1,23,1,92,44,2,2,3,2.5,0,3,1,1,1,5,1,1,2,1,1,0
1266,32,1,16,1,79,17,1,10,1,2.7,0,3,1,1,27,0,6,1,1,1,1,2
1267,20,1,2,1,31,33,1,15,0,4.0,0,4,1,1,14,3,2,1,3,1,1,0
1268,47,1,24,1,83,36,2,7,1,2.7,0,4,1,1,41,1,6,1,2,1,1,2
1269,23,1,10,3,88,11,3,4,3,2.9,0,3,1,1,25,3,1,1,0,1,1,0
1270,43,1,12,0,53,44,1,10,1,3.0,0,4,1,1,47,4,5,1,3,1,1,0
1271,67,1,9,1,98,47,1,8,0,3.3,0,4,1,1,20,1,0,1,3,1,1,2
1272,70,1,12,0,57,16,2,7,1,4.3,0,5,1,1,42,4,0,1,2,1,1,0
1273,35,1,14,2,80,48,1,14,3,4.4,0,1,1,1,16,0,4,1,1,1,1,1
1274,41,1,11,1,29,23,0,19,1,4.1,0,3,1,1,32,2,2,1,1,1,1,2
1275,54,1,8,0,73,24,1,13,1,3.1,0,0,1,1,37,4,5,1,3,1,1,3
1276,55,1,23,1,32,3,2,21,0,4.5,0,4,1,1,1,4,4,1,2,1,1,0
1277,51,1,3,2,68,49,0,21,1,4.8,0,3,1,1,37,0,6,1,0,1,1,2
1278,19,1,2,1,97,38,0,8,1,5.0,0,1,1,1,5,5,5,1,3,1,1,3
1279,28,1,18,1,98,43,1,22,0,2.8,0,3,1,1,31,5,3,1,1,1,1,0
1280,63,1,9,1,56,19,0,4,0,3.7,0,1,1,1,18,3,0,1,3,1,1,3
1281,30,1,13,1,78,9,0,23,3,4.4,0,0,1,1,39,5,2,1,1,1,1,3
1282,29,1,1,0,81,29,1,13,1,4.5,0,5,1,1,8,5,1,1,3,1,1,0
1283,24,1,16,1,68,28,0,22,3,3.0,0,2,1,1,20,5,4,1,1,1,1,3
1284,69,1,16,1,94,36,1,22,3,3.9,0,0,1,1,23,3,2,1,1,1,1,3
1285,65,1,5,1,93,3,1,1,1,3.9,0,1,1,1,38,4,3,1,3,1,1,3
1286,64,1,6,0,99,32,1,4,0,3.5,0,3,1,1,45,0,3,1,3,1,1,2
1287,40,1,6,0,49,47,0,24,3,4.9,0,3,1,1,44,3,3,1,3,1,1,0
1288,24,1,11,1,28,43,3,2,3,3.4,0,4,1,1,20,4,4,1,2,1,1,0
1289,66,1,1,0,93,40,3,4,3,4.1,0,4,1,1,34,4,1,1,2,1,1,0
1290,35,1,10,3,24,28,1,18,0,2.9,0,3,1,1,10,4,6,1,0,1,1,0
1291,67,1,19,1,35,19,1,9,1,3.4,0,2,1,1,3,4,0,1,1,1,1,3
1292,69,1,14,2,68,40,2,0,1,3.2,0,0,1,1,23,3,3,1,2,1,1,3
1293,26,1,1,0,61,16,1,12,2,3.9,0,2,1,1,42,0,0,1,3,1,1,1
1294,23,1,23,1,74,8,3,24,0,4.1,0,4,1,1,30,3,0,1,2,1,1,0
1295,27,1,16,1,64,42,1,19,2,4.5,0,4,1,1,21,1,2,1,1,1,1,2
1296,30,1,20,2,60,30,1,13,0,2.8,0,4,1,1,50,4,6,1,1,1,1,0
1297,48,1,11,1,29,40,2,20,1,2.8,0,1,1,1,16,1,1,1,2,1,1,1
1298,44,1,14,2,85,29,1,19,2,4.6,0,4,1,1,32,5,0,1,1,1,1,0
1299,29,1,13,1,81,13,2,9,2,3.0,0,2,1,1,14,0,3,1,2,1,1,1
1300,29,1,1,0,23,17,0,20,0,3.6,0,0,1,1,42,5,1,1,3,1,1,3
1301,67,1,24,1,100,47,1,4,1,4.5,0,3,1,1,47,2,2,1,1,1,1,2
1302,42,1,16,1,54,18,1,14,0,5.0,0,1,1,1,21,3,6,1,1,1,1,3
1303,23,1,20,2,25,11,1,6,0,2.9,0,3,1,1,37,2,4,1,1,1,1,2
1304,34,1,2,1,32,31,0,19,2,3.1,0,3,1,1,10,2,0,1,3,1,1,2
1305,64,1,0,0,63,25,2,14,1,4.0,0,0,1,1,18,4,2,1,3,1,1,3
1306,31,1,13,1,56,23,3,15,1,4.5,0,1,1,1,2,4,2,1,2,1,1,3
1307,54,1,23,1,33,1,0,3,3,4.5,0,3,1,1,40,4,0,1,1,1,1,0
1308,23,1,4,3,32,24,0,1,2,3.1,0,1,1,1,43,4,0,1,0,1,1,3
1309,59,1,5,1,38,38,0,18,2,4.4,0,3,1,1,14,2,2,1,3,1,1,2
1310,32,1,2,1,21,10,0,10,2,4.7,0,5,1,1,41,1,5,1,3,1,1,2
1311,43,1,9,1,59,39,0,3,3,3.1,0,5,1,1,38,2,2,1,3,1,1,2
1312,32,1,17,2,87,41,1,12,0,4.2,0,1,1,1,12,5,0,1,1,1,1,3
1313,66,1,24,1,79,24,1,22,3,3.0,0,5,1,1,19,0,4,1,1,1,1,2
1314,70,1,17,2,28,24,1,10,2,2.6,0,2,1,1,23,2,1,1,1,1,1,1
1315,42,1,3,2,67,24,2,11,2,3.4,0,2,1,1,49,3,0,1,0,1,1,3
1316,56,1,18,1,75,23,0,8,1,4.2,0,0,1,1,29,3,5,1,1,1,1,3
1317,28,1,1,0,32,3,2,10,1,4.6,0,4,1,1,14,3,1,1,3,1,1,0
1318,28,1,13,1,43,16,1,8,1,2.8,0,2,1,1,19,1,4,1,1,1,1,1
1319,52,1,18,1,93,6,1,12,1,2.7,0,1,1,1,19,2,1,1,1,1,1,1
1320,65,1,22,0,24,35,1,11,1,4.0,0,4,1,1,48,0,6,1,1,1,1,2
1321,56,1,8,0,31,4,3,20,0,3.1,0,2,1,1,19,3,0,1,2,1,1,3
1322,59,1,24,1,84,24,0,14,3,3.7,0,1,1,1,45,0,2,1,1,1,1,1
1323,23,1,13,1,74,46,1,22,3,4.0,0,3,1,1,17,0,5,1,1,1,1,2
1324,58,1,18,1,62,31,1,24,1,4.6,0,4,1,1,15,3,2,1,1,1,1,0
1325,39,1,12,0,77,13,2,14,2,3.8,0,2,1,1,11,2,3,1,2,1,1,1
1326,28,1,0,0,73,36,0,6,2,3.5,0,1,1,1,1,1,4,1,3,1,1,1
1327,40,1,17,2,50,42,1,9,1,4.6,0,2,1,1,17,1,4,1,1,1,1,1
1328,52,1,4,3,40,8,1,21,3,2.8,0,4,1,1,37,1,6,1,0,1,1,2
1329,37,1,23,1,97,38,1,14,3,3.7,0,4,1,1,40,0,6,1,1,1,1,2
1330,70,1,6,0,63,42,1,9,0,3.3,0,1,1,1,50,4,2,1,3,1,1,3
1331,30,1,7,0,65,44,1,4,0,2.9,0,4,1,1,20,4,1,1,3,1,1,0
1332,38,1,21,1,91,19,1,10,1,3.2,0,4,1,1,8,4,1,1,1,1,1,0
1333,66,1,9,1,60,1,2,6,1,4.3,0,5,1,1,16,0,5,1,2,1,1,2
1334,29,1,13,1,69,11,1,10,3,2.7,0,3,1,1,9,0,5,1,1,1,1,2
1335,46,1,4,3,52,47,2,23,1,4.2,0,5,1,1,12,5,4,1,0,1,1,0
1336,56,1,3,2,49,27,1,10,0,4.8,0,0,1,1,26,2,6,1,0,1,1,1
1337,23,1,20,2,85,36,1,4,1,4.8,0,5,1,1,44,3,3,1,1,1,1,0
1338,37,1,23,1,86,41,0,19,1,3.4,0,1,1,1,19,2,1,1,1,1,1,1
1339,56,1,7,0,51,0,2,24,3,2.6,0,4,1,1,43,4,3,1,2,1,1,0
1340,36,1,1,0,56,13,0,13,3,5.0,0,3,1,1,5,0,2,1,3,1,1,2
1341,40,1,1,0,72,11,1,15,0,4.4,0,3,1,1,5,3,2,1,3,1,1,0
1342,26,1,9,1,27,38,3,24,0,2.9,0,4,1,1,31,0,5,1,2,1,1,2
1343,57,1,22,0,43,2,3,24,2,3.4,0,0,1,1,11,0,4,1,2,1,1,1
1344,68,1,20,2,56,8,1,9,1,3.4,0,4,1,1,34,0,4,1,1,1,1,2
1345,56,1,24,1,37,31,2,22,0,4.9,0,3,1,1,14,1,0,1,2,1,1,2
1346,40,1,5,1,21,26,1,23,0,3.6,0,4,1,1,42,5,6,1,3,1,1,0
1347,44,1,9,1,91,23,0,23,3,3.0,0,2,1,1,15,5,1,1,1,1,1,3
1348,44,1,23,1,95,44,1,5,2,3.9,0,0,1,1,47,0,4,1,1,1,1,1
1349,19,1,1,0,54,26,3,17,1,3.2,0,4,1,1,23,2,3,1,2,1,1,2
1350,21,1,21,1,36,39,3,1,1,3.2,0,3,1,1,23,1,1,1,2,1,1,2
1351,31,1,22,0,71,7,1,14,0,4.3,0,3,1,1,1,1,2,1,1,1,1,2
1352,30,1,4,3,31,44,0,12,2,2.8,0,0,1,1,28,0,5,1,0,1,1,1
1353,65,1,8,0,89,13,3,14,1,4.5,0,3,1,1,37,2,1,1,2,1,1,2
1354,39,1,13,1,83,36,1,20,3,4.1,0,3,1,1,4,1,2,1,1,1,1,2
1355,64,1,0,0,42,19,1,7,1,3.6,0,0,1,1,21,0,5,1,3,1,1,1
1356,59,1,18,1,91,8,1,2,2,3.0,0,0,1,1,50,4,1,1,1,1,1,3
1357,49,1,10,3,61,13,1,5,1,4.0,0,2,1,1,34,0,0,1,0,1,1,1
1358,24,1,0,0,66,42,2,18,2,3.5,0,3,1,1,20,1,5,1,3,1,1,2
1359,19,1,15,0,22,26,3,16,1,2.5,0,5,1,1,25,5,2,1,2,1,1,0
1360,27,1,9,1,68,32,2,5,3,4.3,0,5,1,1,26,0,3,1,2,1,1,2
1361,56,1,19,1,43,0,0,1,0,2.8,0,1,1,1,4,0,0,1,1,1,1,1
1362,49,1,5,1,32,0,1,0,0,3.7,0,3,1,1,39,3,4,1,3,1,1,0
1363,41,1,4,3,46,5,1,7,0,4.3,0,1,1,1,29,1,6,1,0,1,1,1
1364,36,1,2,1,90,48,0,18,2,4.0,0,1,1,1,47,4,5,1,3,1,1,3
1365,68,1,8,0,75,7,0,24,0,4.7,0,1,1,1,5,1,2,1,3,1,1,1
1366,28,1,7,0,69,13,1,11,3,4.5,0,5,1,1,18,0,3,1,3,1,1,2
1367,45,1,1,0,40,14,1,11,0,3.1,0,2,1,1,10,2,3,1,3,1,1,1
1368,60,1,1,0,63,14,2,1,0,3.8,0,1,1,1,25,1,5,1,3,1,1,1
1369,21,1,16,1,36,48,0,14,2,4.9,0,1,1,1,2,1,6,1,1,1,1,1
1370,32,1,17,2,75,14,1,8,3,3.2,0,4,1,1,48,5,3,1,1,1,1,0
1371,27,1,15,0,67,25,0,15,2,2.9,0,0,1,1,41,0,2,1,1,1,1,1
1372,40,1,13,1,64,23,1,4,1,2.8,0,5,1,1,42,2,4,1,1,1,1,2
1373,64,1,2,1,61,21,1,7,0,4.0,0,0,1,1,44,4,1,1,3,1,1,3
1374,18,1,6,0,40,45,0,21,3,2.6,0,5,1,1,6,1,5,1,3,1,1,2
1375,22,1,7,0,97,31,1,18,0,2.7,0,2,1,1,5,0,5,1,3,1,1,1
1376,42,1,20,2,31,18,0,3,1,4.1,0,0,1,1,8,2,0,1,1,1,1,1
1377,57,1,14,2,65,29,0,16,1,5.0,0,2,1,1,24,4,0,1,1,1,1,3
1378,33,1,22,0,54,19,0,13,1,3.0,0,3,1,1,42,5,4,1,1,1,1,0
1379,37,1,10,3,49,16,3,10,0,3.6,0,2,1,1,24,5,6,1,0,1,1,3
1380,21,1,24,1,64,22,0,17,0,2.8,0,0,1,1,38,5,1,1,1,1,1,3
1381,51,1,20,2,35,20,2,0,3,4.6,0,4,1,1,41,1,3,1,2,1,1,2
1382,30,1,17,2,86,12,0,8,3,2.9,0,4,1,1,48,5,5,1,1,1,1,0
1383,68,1,10,3,55,21,0,3,3,4.8,0,1,1,1,16,0,5,1,0,1,1,1
1384,36,1,15,0,58,48,1,0,1,3.3,0,1,1,1,4,5,4,1,3,1,1,3
1385,46,1,20,2,96,1,1,0,0,4.6,0,4,1,1,8,0,6,1,1,1,1,2
1386,41,1,12,0,64,23,1,9,0,2.6,0,5,1,1,1,0,1,1,3,1,1,2
1387,68,1,10,3,56,36,1,19,0,4.0,0,3,1,1,4,3,5,1,0,1,1,0
1388,21,1,2,1,85,19,1,6,3,3.8,0,4,1,1,20,2,4,1,3,1,1,2
1389,62,1,5,1,23,3,1,10,1,3.9,0,1,1,1,40,1,5,1,3,1,1,1
1390,59,1,15,0,72,12,0,14,0,2.6,0,5,1,1,8,3,3,1,1,1,1,0
1391,25,1,8,0,38,3,1,12,2,4.3,0,4,1,1,42,3,6,1,3,1,1,0
1392,53,1,2,1,29,23,2,23,3,3.6,0,1,1,1,38,2,0,1,3,1,1,1
1393,31,1,6,0,46,3,1,24,1,4.2,0,1,1,1,34,5,2,1,3,1,1,3
1394,46,1,6,0,58,11,0,24,1,3.9,0,1,1,1,14,4,3,1,3,1,1,3
1395,26,1,4,3,43,14,0,11,0,4.7,0,3,1,1,39,1,6,1,0,1,1,2
1396,47,1,15,0,32,47,0,21,1,2.8,0,3,1,1,40,4,1,1,1,1,1,0
1397,37,1,13,1,30,48,3,10,3,3.0,0,3,1,1,49,3,4,1,2,1,1,0
1398,55,1,22,0,67,20,2,11,2,4.7,0,5,1,1,33,4,0,1,2,1,1,0
1399,30,1,5,1,45,42,1,5,2,2.5,0,2,1,1,25,2,6,1,3,1,1,1
1400,19,1,8,0,81,26,1,13,3,3.1,0,5,1,1,48,5,0,1,3,1,1,0
1401,36,1,0,0,23,27,1,18,0,3.6,0,3,1,1,22,2,2,1,3,1,1,2
1402,23,1,14,2,59,13,1,2,0,3.5,0,0,1,1,1,4,6,1,0,1,1,3
1403,62,1,22,0,21,33,0,23,2,3.1,0,1,1,1,47,4,4,1,1,1,1,3
1404,26,1,0,0,20,9,1,15,1,3.6,0,5,1,1,20,2,1,1,3,1,1,2
1405,36,1,12,0,28,30,1,4,3,3.5,0,3,1,1,10,3,6,1,3,1,1,0
1406,33,1,21,1,100,28,1,15,3,2.7,0,5,1,1,39,2,4,1,1,1,1,2
1407,32,1,16,1,46,46,0,21,1,3.6,0,1,1,1,15,3,4,1,1,1,1,3
1408,56,1,7,0,61,27,3,4,1,4.5,0,1,1,1,11,2,0,1,2,1,1,1
1409,58,1,2,1,58,18,1,24,3,4.1,0,2,1,1,38,5,6,1,3,1,1,3
1410,34,1,0,0,50,11,1,2,1,4.2,0,4,1,1,41,1,3,1,3,1,1,2
1411,61,1,8,0,93,41,1,17,2,4.0,0,5,1,1,18,3,0,1,3,1,1,0
1412,48,1,19,1,24,17,0,8,2,2.8,0,5,1,1,13,5,5,1,1,1,1,0
1413,25,1,18,1,100,21,1,4,2,2.6,0,0,1,1,43,5,0,1,1,1,1,3
1414,51,1,2,1,79,28,2,9,0,2.7,0,5,1,1,12,0,5,1,3,1,1,2
1415,29,1,21,1,51,22,1,1,2,4.5,0,5,1,1,3,2,1,1,1,1,1,2
1416,54,1,1,0,90,12,1,2,3,3.7,0,2,1,1,12,2,2,1,3,1,1,1
1417,48,1,3,2,56,11,0,19,2,3.4,0,2,1,1,46,1,5,1,0,1,1,1
1418,62,1,18,1,25,25,2,3,1,4.6,0,4,1,1,21,3,3,1,2,1,1,0
1419,18,1,16,1,75,0,1,22,2,4.1,0,0,1,1,23,5,2,1,1,1,1,3
1420,43,1,7,0,75,25,1,14,2,2.6,0,2,1,1,4,3,5,1,3,1,1,3
1421,22,1,11,1,53,4,3,7,2,4.6,0,5,1,1,45,4,2,1,2,1,1,0
1422,68,1,5,1,100,37,2,6,1,3.0,0,4,1,1,24,0,3,1,3,1,1,2
1423,44,1,5,1,27,42,0,4,0,3.4,0,2,1,1,3,4,1,1,3,1,1,3
1424,51,1,14,2,60,21,2,1,0,3.5,0,2,1,1,12,5,2,1,2,1,1,3
1425,66,1,10,3,23,6,2,9,0,3.5,0,4,1,1,34,0,2,1,0,1,1,2
1426,59,1,4,3,40,49,2,23,3,3.7,0,3,1,1,39,2,0,1,0,1,1,2
1427,60,1,13,1,38,21,1,24,2,4.8,0,2,1,1,35,4,2,1,1,1,1,3
1428,31,1,0,0,90,40,2,14,2,4.9,0,5,1,1,8,2,0,1,3,1,1,2
1429,20,1,2,1,97,33,2,8,2,4.9,0,1,1,1,42,4,5,1,3,1,1,3
1430,24,1,19,1,38,19,0,6,0,4.7,0,4,1,1,6,2,2,1,1,1,1,2
1431,48,1,14,2,30,21,2,14,2,4.9,0,2,1,1,3,2,3,1,2,1,1,1
1432,39,1,13,1,88,40,1,5,0,2.9,0,1,1,1,29,5,5,1,3,1,1,3
1433,34,1,8,0,33,8,0,1,3,4.4,0,1,1,1,32,3,5,1,3,1,1,3
1434,70,1,9,1,60,22,0,24,3,3.2,0,3,1,1,45,3,6,1,1,1,1,0
1435,59,1,23,1,64,31,0,12,2,4.6,0,2,1,1,21,3,1,1,1,1,1,3
1436,45,1,15,0,95,36,3,1,0,4.0,0,4,1,1,41,1,6,1,2,1,1,2
1437,35,1,20,2,83,22,1,7,3,3.7,0,2,1,1,23,4,3,1,1,1,1,3
1438,69,1,3,2,97,25,3,14,3,4.2,0,2,1,1,14,1,0,1,2,1,1,1
1439,58,1,4,3,38,46,1,5,1,2.9,0,4,1,1,24,3,4,1,0,1,1,0
1440,25,1,3,2,48,30,1,11,2,4.8,0,3,1,1,25,1,3,1,0,1,1,2
1441,27,1,14,2,76,2,1,16,1,4.4,0,4,1,1,13,5,4,1,0,1,1,0
1442,34,1,13,1,25,26,2,21,2,3.4,0,2,1,1,3,5,2,1,2,1,1,3
1443,53,1,9,1,92,11,2,22,1,2.8,0,0,1,1,42,2,0,1,2,1,1,1
1444,58,1,14,2,47,11,0,20,0,4.2,0,3,1,1,2,1,4,1,1,1,1,2
1445,32,1,23,1,36,44,0,16,0,3.8,0,1,1,1,26,1,5,1,1,1,1,1
1446,64,1,1,0,51,3,1,6,0,3.1,0,0,1,1,24,2,0,1,3,1,1,1
1447,63,1,11,1,35,49,3,18,2,3.2,0,1,1,1,6,2,5,1,2,1,1,1
1448,23,1,9,1,57,30,2,0,2,3.0,0,3,1,1,25,4,4,1,2,1,1,0
1449,64,1,3,2,95,47,1,1,2,3.6,0,2,1,1,11,2,2,1,0,1,1,1
1450,18,1,21,1,41,31,0,10,3,2.5,0,5,1,1,20,1,2,1,1,1,1,2
1451,25,1,5,1,44,12,2,20,3,3.4,0,2,1,1,25,1,5,1,2,1,1,1
1452,54,1,10,3,34,43,1,12,0,2.5,0,3,1,1,35,4,5,1,0,1,1,0
1453,60,1,10,3,25,5,0,2,1,4.7,0,0,1,1,11,0,5,1,0,1,1,1
1454,36,1,3,2,93,45,2,20,3,3.2,0,0,1,1,41,0,3,1,0,1,1,1
1455,66,1,20,2,50,9,0,12,3,2.9,0,2,1,1,17,2,0,1,1,1,1,1
1456,60,1,13,1,79,0,0,19,0,4.9,0,1,1,1,1,4,2,1,1,1,1,3
1457,59,1,4,3,100,25,2,13,1,2.7,0,5,1,1,30,4,2,1,0,1,1,0
1458,58,1,16,1,57,37,2,7,1,4.7,0,1,1,1,47,5,3,1,2,1,1,3
1459,35,1,23,1,28,24,1,15,1,2.9,0,0,1,1,34,5,6,1,1,1,1,3
1460,20,1,17,2,35,18,0,24,3,4.8,0,1,1,1,18,5,3,1,1,1,1,3
1461,70,1,3,2,85,37,0,22,0,4.6,0,4,1,1,33,5,1,1,0,1,1,0
1462,54,1,22,0,95,36,2,18,2,5.0,0,0,1,1,42,5,5,1,2,1,1,3
